row,original_index,problem_id,sample_idx,y_error,is_correct,n_steps,response_chars,primary_escape_raw_mean,primary_escape_mean,primary_escape_late,primary_escape_max,primary_coherent_escape,primary_late_coherent_escape,primary_normal_persistence,phase_escape_mean,phase_coherent_escape,shuffle_escape_mean,shuffle_coherent_escape,wrong_problem_escape_mean,wrong_problem_coherent_escape,random_escape_mean,rank_support_rate,mean_selected_rank,state_match_cosine_mean,shuffle_changed_rate_mean
120,126,10,6,0,1,7,501,0.47968971729278564,0.5766693949699402,0.9700849056243896,0.9700849056243896,0.12577955424785614,0.9700849056243896,0.21811380982398987,0.5766693949699402,0.12577955424785614,0.6484665274620056,0.17146660387516022,0.8697863817214966,0.12796750664710999,0.989675760269165,0.5,4.0,0.8650818467140198,1.0
121,127,10,7,0,1,11,549,0.27955716848373413,0.2547946870326996,0.2566549479961395,0.38487130403518677,0.029248148202896118,0.039383359253406525,0.11479103565216064,0.2547946870326996,0.029248148202896118,0.6444764733314514,0.12039000540971756,0.7753559350967407,0.06520908325910568,0.9959282875061035,0.5,3.799999952316284,0.838071882724762,1.0
122,128,10,8,0,1,12,638,0.5255447030067444,0.6120262742042542,0.7671273946762085,0.985724687576294,0.021267510950565338,0.04443869739770889,0.0347493439912796,0.6120262742042542,0.021267510950565338,0.7856855988502502,0.051279328763484955,0.858612060546875,0.025421394035220146,0.9913977980613708,0.7272727489471436,3.454545497894287,0.8387839198112488,1.0
123,129,10,9,0,1,10,510,0.42001932859420776,0.43074777722358704,0.39115840196609497,0.657828688621521,0.07716409116983414,0.13347110152244568,0.1791398525238037,0.43074777722358704,0.07716409116983414,0.5352858901023865,0.08011147379875183,0.7329320907592773,0.0903548076748848,0.9959772825241089,0.5555555820465088,3.8888888359069824,0.8247241973876953,1.0
124,130,10,10,0,1,6,671,0.20650140941143036,0.24660375714302063,nan,0.3189118504524231,0.09531359374523163,nan,0.38650503754615784,0.24660375714302063,0.09531359374523163,0.7728819847106934,0.31802040338516235,0.8699945211410522,0.39431869983673096,0.9876666069030762,0.4000000059604645,4.0,0.8922805190086365,1.0
125,131,10,11,0,1,6,545,0.1942826807498932,0.14859101176261902,nan,0.14859101176261902,0.14859101176261902,nan,1.0000001192092896,0.14859101176261902,0.14859101176261902,0.6619924306869507,0.6619924306869507,0.9049409031867981,0.8500092029571533,0.9926414489746094,0.20000000298023224,4.0,0.8870403170585632,1.0
126,132,11,0,0,1,17,760,0.4124303460121155,0.39828652143478394,0.4033047556877136,0.6353376507759094,0.0066367266699671745,0.012709438800811768,0.016663197427988052,0.39828652143478394,0.0066367266699671745,0.6579102277755737,0.02282257191836834,0.7926816344261169,0.011112276464700699,0.9930974841117859,0.625,3.75,0.815616250038147,1.0
127,133,11,1,0,1,17,674,0.4316742420196533,0.42481765151023865,0.43829548358917236,0.6378730535507202,0.0030682398937642574,0.01221973542124033,0.0072224861942231655,0.42481765151023865,0.0030682398937642574,0.6561596989631653,0.01363922469317913,0.8550282716751099,0.009617851115763187,0.9923977851867676,0.5625,3.6875,0.8070427775382996,1.0
128,134,11,2,1,0,11,749,0.7951114177703857,0.7982193231582642,0.7982193231582642,0.8992434740066528,0.22338184714317322,0.22338184714317322,0.27985021471977234,0.7982193231582642,0.22338184714317322,0.738422155380249,0.1949150562286377,0.8504830002784729,0.25383996963500977,0.992890477180481,0.30000001192092896,4.0,0.7898167371749878,1.0
129,135,11,3,0,1,6,505,0.42269477248191833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8167991638183594,1.0
130,136,11,4,0,1,9,313,0.29217761754989624,0.1336112916469574,0.1336112916469574,0.1336112916469574,0.1336112767457962,0.1336112767457962,1.0,0.1336112916469574,0.1336112767457962,0.9154951572418213,0.9154950976371765,0.42850521206855774,0.33394312858581543,0.9825313091278076,0.125,4.0,0.8533704876899719,1.0
131,137,11,5,0,1,9,510,0.25667357444763184,0.1930120438337326,0.1930120438337326,0.1930120438337326,0.1930120587348938,0.1930120587348938,1.0000001192092896,0.1930120438337326,0.1930120587348938,0.9396654367446899,0.9396654963493347,0.4589063227176666,0.35942286252975464,0.9918720126152039,0.125,4.0,0.8804988861083984,1.0
132,138,11,6,0,1,9,542,0.2579547166824341,0.17133548855781555,0.17133548855781555,0.17133548855781555,0.17133548855781555,0.17133548855781555,0.9999999403953552,0.17133548855781555,0.17133548855781555,0.9604677557945251,0.9604677557945251,0.4565165340900421,0.3592127859592438,0.9963376522064209,0.125,4.0,0.8712127208709717,1.0
133,139,11,7,0,1,5,312,0.1451372504234314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8473689556121826,1.0
134,140,11,8,0,1,10,396,0.582054853439331,0.5554162263870239,0.43452972173690796,0.918075680732727,0.12897683680057526,0.12225107103586197,0.23221653699874878,0.5554162263870239,0.12897683680057526,0.6444045305252075,0.1603923738002777,0.7361571192741394,0.12907898426055908,0.9924622178077698,0.4444444477558136,4.0,0.8021373748779297,1.0
135,141,11,9,0,1,9,402,0.2439706027507782,0.14928188920021057,0.14928188920021057,0.14928188920021057,0.14928188920021057,0.14928188920021057,1.0,0.14928188920021057,0.14928188920021057,0.9866823554039001,0.9866824150085449,0.44093742966651917,0.32195258140563965,0.9982932806015015,0.125,4.0,0.8604784607887268,1.0
136,142,11,10,0,1,5,290,0.15882334113121033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8453667759895325,1.0
137,143,11,11,0,1,8,560,0.6574579477310181,0.668160080909729,nan,0.668160080909729,0.668160080909729,nan,1.0,0.668160080909729,0.668160080909729,0.6066948771476746,0.6066948771476746,0.7378256916999817,0.6243396997451782,0.9951119422912598,0.1428571492433548,4.0,0.8184372186660767,1.0
138,144,12,0,0,1,15,656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
139,145,12,1,0,1,10,939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
140,148,12,4,1,0,7,632,0.4406184256076813,0.3117077052593231,nan,0.34811076521873474,0.0887536033987999,nan,0.28473344445228577,0.3117077052593231,0.0887536033987999,0.9103772044181824,0.1173202246427536,0.9308409094810486,0.10100937634706497,0.9885386824607849,0.5,4.0,0.8283286094665527,1.0
141,149,12,5,0,1,12,1459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,150,12,6,0,1,16,694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,151,12,7,1,0,15,956,0.735731303691864,0.7585756778717041,0.7417094707489014,0.8998562097549438,0.05144453048706055,0.06417489796876907,0.06781726330518723,0.7585756778717041,0.05144453048706055,0.844592809677124,0.0708811953663826,0.8459599614143372,0.06503566354513168,0.9912717342376709,0.5,4.0,0.7426338195800781,1.0
144,152,12,8,0,1,8,1156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
145,153,12,9,0,1,21,1247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
146,154,12,10,1,0,10,1122,0.675571084022522,0.6176981329917908,nan,0.8038043975830078,0.10753266513347626,nan,0.1740860939025879,0.6176981329917908,0.10753266513347626,0.8615765571594238,0.14878720045089722,0.943861186504364,0.11496453732252121,0.9910759925842285,0.3333333432674408,4.0,0.7591135501861572,1.0
147,155,12,11,1,0,14,1344,0.7098524570465088,0.600271463394165,0.6847487092018127,0.9902783632278442,0.05573251098394394,0.09590062499046326,0.09284552186727524,0.600271463394165,0.05573251098394394,0.802238404750824,0.0915067195892334,0.8768431544303894,0.06033773347735405,0.9884918928146362,0.4615384638309479,4.0,0.759922206401825,1.0
148,156,13,0,0,1,10,984,0.26853394508361816,0.1361210197210312,0.16763299703598022,0.16763299703598022,0.01887420378625393,0.16763299703598022,0.13865754008293152,0.1361210197210312,0.01887420378625393,0.9251595139503479,0.16110460460186005,0.8420555591583252,0.12494197487831116,0.9930332899093628,0.4444444477558136,3.8888888359069824,0.8751521706581116,1.0
149,157,13,1,0,1,10,778,0.42707282304763794,0.16632995009422302,0.12941515445709229,0.2126636952161789,0.023552069440484047,0.12941515445709229,0.14159849286079407,0.16632995009422302,0.023552069440484047,0.938471794128418,0.18097646534442902,0.8254445791244507,0.12732736766338348,0.993644118309021,0.4444444477558136,3.8888888359069824,0.8596636056900024,1.0
150,158,13,2,0,1,10,550,0.24157342314720154,0.18311966955661774,0.09024817496538162,0.2902924418449402,0.023129627108573914,0.09024816751480103,0.12630881369113922,0.18311966955661774,0.023129627108573914,0.8360117673873901,0.1314590573310852,0.8306806087493896,0.12165991216897964,0.9906579256057739,0.4444444477558136,4.0,0.8613875508308411,1.0
151,159,13,3,0,1,9,561,0.4608423709869385,0.25924038887023926,nan,0.26700836420059204,0.034105729311704636,nan,0.13156023621559143,0.25924038887023926,0.034105729311704636,0.7984064221382141,0.18696625530719757,0.8807487487792969,0.1342138797044754,0.9936273694038391,0.375,4.0,0.843463659286499,1.0
152,160,13,4,1,0,11,841,0.5445846915245056,0.4635050594806671,0.561985194683075,0.9957874417304993,0.05215722694993019,0.23318259418010712,0.11252783983945847,0.4635050594806671,0.05215722694993019,0.9420552849769592,0.14773760735988617,0.8679773807525635,0.1080206036567688,0.9866451621055603,0.5,3.799999952316284,0.8599841594696045,1.0
153,161,13,5,0,1,15,820,0.80125892162323,0.7768545746803284,0.7618331909179688,0.9868240356445312,0.025959480553865433,0.0721004381775856,0.03341614082455635,0.7768545746803284,0.025959480553865433,0.841176450252533,0.03729478642344475,0.8956534266471863,0.02681688591837883,0.9916568994522095,0.7142857313156128,3.4285714626312256,0.7748405933380127,1.0
154,162,13,6,0,1,9,831,0.3169451057910919,0.22030115127563477,nan,0.24551302194595337,0.03456709906458855,nan,0.15690839290618896,0.22030115127563477,0.03456709906458855,0.8467193841934204,0.23687639832496643,0.8838778734207153,0.13061168789863586,0.9941125512123108,0.375,4.0,0.8615999221801758,1.0
155,163,13,7,1,0,19,1047,0.8010513782501221,0.812579333782196,0.8416666388511658,0.9991735816001892,0.019256452098488808,0.059680625796318054,0.023697935044765472,0.812579333782196,0.019256452098488808,0.840050995349884,0.02807806245982647,0.8935501575469971,0.015335937030613422,0.9918051958084106,0.7222222089767456,3.444444417953491,0.7450007796287537,1.0
156,164,13,8,0,1,9,545,0.3928540349006653,0.17990070581436157,nan,0.21833044290542603,0.02661431021988392,nan,0.14793889224529266,0.17990070581436157,0.02661431021988392,0.8930208683013916,0.19336837530136108,0.8977711796760559,0.17418751120567322,0.994638979434967,0.375,4.0,0.8582742214202881,1.0
157,165,13,9,0,1,10,677,0.2910950183868408,0.26202264428138733,0.2988916337490082,0.47963660955429077,0.02995850332081318,0.10563366860151291,0.1143355593085289,0.26202264428138733,0.02995850332081318,0.8310489058494568,0.14682942628860474,0.8486589193344116,0.09036209434270859,0.9899953007698059,0.5555555820465088,3.8888888359069824,0.8665900826454163,1.0
158,166,13,10,0,1,15,805,0.7095012068748474,0.8186885714530945,0.7692495584487915,0.972131609916687,0.02759038470685482,0.03335820138454437,0.03370071202516556,0.8186885714530945,0.02759038470685482,0.9093503952026367,0.036785099655389786,0.9197201728820801,0.026868345215916634,0.9943346977233887,0.7142857313156128,3.2857143878936768,0.8070878386497498,1.0
159,168,14,0,0,1,8,439,0.28047996759414673,0.28047996759414673,0.2915855646133423,0.47456106543540955,0.023370610550045967,0.052517566829919815,0.0833236426115036,0.28047996759414673,0.023370610550045967,0.6500063538551331,0.04881594330072403,0.856604278087616,0.03796445205807686,0.9933441281318665,1.0,3.7142856121063232,0.8528679609298706,1.0
160,169,14,1,0,1,7,1042,0.4123443365097046,0.4123443365097046,0.4751445949077606,0.7787976264953613,0.02750406228005886,0.2151176631450653,0.06670169532299042,0.4123443365097046,0.02750406228005886,0.5869725942611694,0.043898697942495346,0.8170160055160522,0.030375968664884567,0.9926942586898804,1.0,3.8333332538604736,0.8518592119216919,1.0
161,170,14,2,0,1,6,577,0.14515911042690277,0.13301080465316772,0.09880691766738892,0.1724594384431839,0.008948152884840965,0.03519531711935997,0.06727387756109238,0.13301080465316772,0.008948152884840965,0.6866675019264221,0.15640714764595032,0.8291460275650024,0.06483304500579834,0.9922090768814087,0.800000011920929,3.799999952316284,0.8822422027587891,1.0
162,171,14,3,0,1,6,404,0.17622068524360657,0.1619722694158554,0.09584648907184601,0.2515919804573059,0.01674259826540947,0.04507753998041153,0.10336706787347794,0.1619722694158554,0.01674259826540947,0.4554992914199829,0.12869924306869507,0.8321171998977661,0.07592938095331192,0.9905959963798523,0.800000011920929,3.799999952316284,0.8825122117996216,1.0
163,172,14,4,0,1,8,494,0.44262266159057617,0.44262266159057617,0.4726067781448364,0.7998323440551758,0.02549491636455059,0.08771412074565887,0.05759966000914574,0.44262266159057617,0.02549491636455059,0.7025623917579651,0.06445919722318649,0.8656571507453918,0.031800277531147,0.9896211624145508,1.0,3.5714285373687744,0.8434830904006958,1.0
164,173,14,5,0,1,6,413,0.05081827566027641,0.04719766229391098,0.03826356679201126,0.06328412890434265,0.0039059838745743036,0.013601832091808319,0.08275799453258514,0.04719766229391098,0.0039059838745743036,0.39251208305358887,0.09607251733541489,0.8239774703979492,0.059348102658987045,0.9907773733139038,0.800000011920929,4.0,0.8909950256347656,1.0
165,174,14,6,0,1,11,436,0.2223827987909317,0.22024326026439667,0.2269042283296585,0.3272010087966919,0.004625332076102495,0.026543274521827698,0.021001014858484268,0.22024326026439667,0.004625332076102495,0.7129926085472107,0.016192493960261345,0.7712007164955139,0.00831853598356247,0.9922821521759033,0.8999999761581421,3.299999952316284,0.8094820380210876,1.0
166,175,14,7,0,1,6,425,0.14872008562088013,0.13864752650260925,0.0870804637670517,0.19043174386024475,0.013205974362790585,0.03976200893521309,0.09524852782487869,0.13864752650260925,0.013205974362790585,0.5294921398162842,0.07931524515151978,0.8258861303329468,0.05286441370844841,0.9906882643699646,0.800000011920929,3.799999952316284,0.8887984752655029,1.0
167,176,14,8,0,1,6,458,0.09037387371063232,0.10067104548215866,0.1550278663635254,0.1678704023361206,0.006101691164076328,0.02298644557595253,0.06061018630862236,0.10067104548215866,0.006101691164076328,0.4561604857444763,0.09700952470302582,0.8242138624191284,0.06224890798330307,0.9888653755187988,0.800000011920929,4.0,0.8875895142555237,1.0
168,177,14,9,0,1,9,480,0.4222479462623596,0.4222479462623596,0.649253785610199,0.8632322549819946,0.012270579114556313,0.05653567612171173,0.029060127213597298,0.4222479462623596,0.012270579114556313,0.6923047304153442,0.04281468689441681,0.8761406540870667,0.022962387651205063,0.9913015365600586,1.0,3.25,0.8434160351753235,1.0
169,178,14,10,0,1,13,451,0.3680121898651123,0.37875014543533325,0.6481204628944397,0.96039879322052,0.0030887150205671787,0.012352248653769493,0.008155019022524357,0.37875014543533325,0.0030887150205671787,0.7332308292388916,0.02976531721651554,0.7993022203445435,0.005134463310241699,0.9941946864128113,0.9166666865348816,3.0,0.8155839443206787,1.0
170,179,14,11,0,1,6,400,0.09199826419353485,0.09905289113521576,0.08692653477191925,0.132745623588562,0.0082006910815835,0.029877617955207825,0.0827910304069519,0.09905289113521576,0.0082006910815835,0.34840914607048035,0.07573003321886063,0.8180339932441711,0.07153619080781937,0.9952455163002014,0.800000011920929,4.0,0.8821026682853699,1.0
171,180,15,0,0,1,9,669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
172,182,15,2,1,0,11,824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
173,183,15,3,1,0,10,615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
174,184,15,4,0,1,9,624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
175,185,15,5,1,0,12,939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
176,186,15,6,0,1,21,1302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
177,187,15,7,1,0,16,1824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
178,188,15,8,1,0,13,1175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
179,189,15,9,1,0,16,1199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
180,190,15,10,0,1,10,821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
181,191,15,11,1,0,17,1352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
182,192,16,0,0,1,6,597,0.4611373543739319,0.3901464343070984,nan,0.5163643956184387,0.09172327071428299,nan,0.23509959876537323,0.3901464343070984,0.09172327071428299,0.701881468296051,0.17274709045886993,0.9103632569313049,0.10395067185163498,0.9873580932617188,0.6000000238418579,4.0,0.8709171414375305,1.0
183,193,16,1,1,0,18,1359,0.8661211729049683,0.8623539805412292,0.8027117252349854,0.9829971790313721,0.017519885674118996,0.03393612802028656,0.02031635120511055,0.8623539805412292,0.017519885674118996,0.8559396862983704,0.01706225425004959,0.91128009557724,0.017884965986013412,0.9938721060752869,0.7058823704719543,4.0,0.7502796053886414,1.0
184,194,16,2,0,1,7,459,0.4195335805416107,0.2049461454153061,nan,0.2049461454153061,0.20494616031646729,nan,1.0,0.2049461454153061,0.20494616031646729,0.6046103239059448,0.6046103835105896,0.826427161693573,0.733998715877533,0.9954558610916138,0.1666666716337204,4.0,0.8497778177261353,1.0
185,195,16,3,0,1,6,582,0.40771105885505676,0.3339075446128845,nan,0.4229065477848053,0.08793214708566666,nan,0.26334279775619507,0.3339075446128845,0.08793214708566666,0.5690069198608398,0.2118408977985382,0.8604910373687744,0.26862597465515137,0.985591471195221,0.4000000059604645,4.0,0.8695024251937866,1.0
186,196,16,4,1,0,7,771,0.5551607012748718,0.19924218952655792,nan,0.19924218952655792,0.19924218952655792,nan,0.9999999403953552,0.19924218952655792,0.19924218952655792,0.7260764837265015,0.7260764241218567,0.8205111026763916,0.7219992280006409,0.9952991008758545,0.1666666716337204,4.0,0.8501166105270386,1.0
187,197,16,5,1,0,12,1054,0.7153277397155762,0.7602675557136536,0.741866946220398,0.9612160921096802,0.045733943581581116,0.0873197689652443,0.06015506014227867,0.7602675557136536,0.045733943581581116,0.8122020959854126,0.0893513485789299,0.844433605670929,0.04389868304133415,0.9937934875488281,0.5454545617103577,4.0,0.7811569571495056,1.0
188,198,16,6,0,1,8,699,0.6767123341560364,0.6280909180641174,0.7467845678329468,0.9151877164840698,0.034062352031469345,0.11489694565534592,0.054231565445661545,0.6280909180641174,0.034062352031469345,0.7729446887969971,0.05692225322127342,0.8833922147750854,0.04158438369631767,0.9906378388404846,0.8571428656578064,4.0,0.8134630918502808,1.0
189,199,16,7,1,0,13,1087,0.7685271501541138,0.84978848695755,0.8394361734390259,0.9668786525726318,0.05852431431412697,0.10670826584100723,0.06886927783489227,0.84978848695755,0.05852431431412697,0.9371252059936523,0.0744573324918747,0.8985276222229004,0.06555274873971939,0.9901301860809326,0.5833333134651184,4.0,0.78811115026474,1.0
190,200,16,8,0,1,8,612,0.7629546523094177,0.7520771622657776,0.6137493848800659,0.982144832611084,0.08957220613956451,0.13440601527690887,0.11909974366426468,0.7520771622657776,0.08957220613956451,0.7888761758804321,0.08677183091640472,0.8331190347671509,0.06782423704862595,0.9936067461967468,0.7142857313156128,4.0,0.8026090264320374,1.0
191,201,16,9,1,0,11,986,0.6814184188842773,0.6566861867904663,0.6744591593742371,0.8335042595863342,0.048056866973638535,0.04134402051568031,0.07318086922168732,0.6566861867904663,0.048056866973638535,0.7702684998512268,0.08855745941400528,0.77027827501297,0.08910445123910904,0.9913420081138611,0.5,4.0,0.8177539706230164,1.0
192,202,16,10,0,1,12,1183,0.8121111392974854,0.8417040109634399,0.8019583225250244,0.9862335920333862,0.02116222493350506,0.15528102219104767,0.0251421220600605,0.8417040109634399,0.02116222493350506,0.7873818874359131,0.02666397951543331,0.8862221240997314,0.016049426048994064,0.9905609488487244,0.9090909361839294,4.0,0.7510992288589478,1.0
193,203,16,11,0,1,8,1270,0.6628331542015076,0.7263021469116211,0.7153992652893066,0.9511555433273315,0.07403423637151718,0.17491555213928223,0.10193310678005219,0.7263021469116211,0.07403423637151718,0.8930301666259766,0.12564903497695923,0.8577029705047607,0.10602691024541855,0.9858156442642212,0.7142857313156128,4.0,0.830778956413269,1.0
194,204,17,0,0,1,11,558,0.35144469141960144,0.28429174423217773,0.28429174423217773,0.29763129353523254,0.1378067582845688,0.1378067582845688,0.4847370982170105,0.28429174423217773,0.1378067582845688,0.7673888206481934,0.3404610753059387,0.6832617521286011,0.2975108027458191,0.9880506992340088,0.20000000298023224,4.0,0.825380802154541,1.0
195,205,17,1,0,1,6,554,0.1591772437095642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,0.8261655569076538,1.0
196,206,17,2,0,1,17,850,0.7734812498092651,0.807900071144104,0.8582202196121216,0.9731553792953491,0.009488347917795181,0.019037744030356407,0.011744457297027111,0.807900071144104,0.009488347917795181,0.8117479681968689,0.02460853010416031,0.8365501165390015,0.010731854476034641,0.9949631690979004,0.5625,3.6875,0.769195020198822,1.0
